Datetime,WS0202,WS0203,WS0204,WS0205,WS0206,WS0207,WS0208
2021-12-26,,94.5,,145.9,93.8,,14.9
2021-12-27,18.9,94.7,,,93.4,,14.5
2021-12-28,18.8,94.7,18.1,146.0,93.6,11.0,14.4
2021-12-29,18.9,94.8,18.1,145.8,,10.9,
2021-12-30,18.8,94.8,18.2,,,10.9,
2021-12-31,19.3,,18.1,145.2,,,13.7
2022-01-01,19.1,,18.0,145.4,93.5,11.0,
2022-01-02,,,,145.8,,11.1,
2022-01-03,18.9,,18.0,145.6,93.6,10.8,
2022-01-04,18.8,95.0,18.2,145.9,,10.9,
2022-01-05,18.9,,18.1,145.8,94.0,10.8,
2022-01-06,18.9,94.7,18.1,145.6,93.8,,
2022-01-07,18.8,94.8,18.2,145.2,93.8,10.7,14.1
2022-01-08,18.8,94.9,18.1,,94.0,11.0,14.2
2022-01-09,,94.9,,,,11.0,
2022-01-10,,94.8,,,,11.0,14.3
2022-01-11,18.9,94.8,18.0,145.1,93.7,,
2022-01-12,19.0,95.0,,,93.6,10.7,13.4
2022-01-13,19.1,,18.0,145.1,93.7,10.6,
2022-01-14,19.0,95.1,18.2,,,11.0,14.2
2022-01-15,19.0,,,145.4,,11.3,14.1
2022-01-16,,95.3,,145.4,,11.3,13.8
2022-01-17,18.9,,18.3,144.9,,10.9,
2022-01-18,19.2,95.6,18.3,,94.0,,
2022-01-19,19.1,95.3,18.1,,93.5,10.5,13.0
2022-01-20,,95.4,,,93.9,,
2022-01-21,,,18.0,145.2,94.0,,14.1
2022-01-22,18.5,96.0,17.8,,,12.0,
2022-01-23,18.7,96.1,17.9,145.2,,11.8,14.2
2022-01-24,18.7,96.2,17.9,145.3,,11.6,14.0
2022-01-25,,96.5,,145.3,,11.8,14.1
2022-01-26,,96.3,17.8,145.1,94.0,12.0,14.0
2022-01-27,18.7,96.4,17.9,,94.0,11.9,
2022-01-28,18.8,96.6,,,94.1,,
2022-01-29,19.1,,18.0,,94.0,,13.9
2022-01-30,19.2,96.4,17.9,146.1,,11.9,
2022-01-31,19.3,,17.9,,,,
2022-02-01,19.5,,18.0,,94.1,,
2022-02-02,19.4,96.4,18.1,145.9,94.2,,14.0
2022-02-03,19.4,96.5,17.9,,94.2,11.5,13.9
2022-02-04,19.3,96.9,17.9,,,,13.5
2022-02-05,,96.9,17.9,145.5,,11.4,13.8
2022-02-06,19.2,97.0,,145.7,94.4,11.5,14.5
2022-02-07,19.1,96.6,,145.7,,11.9,
2022-02-08,19.1,,,145.5,94.3,11.8,13.9
2022-02-09,19.1,,,145.6,94.5,,
2022-02-10,18.7,97.4,17.8,145.8,,12.0,14.3
2022-02-11,18.7,,18.0,145.9,94.6,12.0,
2022-02-12,,97.2,17.9,,,11.7,14.0
2022-02-13,,,17.9,145.4,,11.6,14.2
2022-02-14,19.4,97.5,18.0,,94.2,11.4,13.9
2022-02-15,19.3,,,,94.4,11.2,13.9
2022-02-16,19.5,97.4,18.6,,94.2,11.3,
2022-02-17,19.3,97.1,,145.0,94.4,,14.5
2022-02-18,19.3,97.4,18.7,,,11.2,14.4
2022-02-19,19.3,,18.7,144.9,,11.0,14.3
2022-02-20,19.3,97.3,18.5,144.6,94.6,,14.0
2022-02-21,19.4,,,144.5,94.4,10.5,13.7
2022-02-22,19.3,,,144.6,,10.7,13.8
2022-02-23,19.3,97.2,,144.7,,,
2022-02-24,,97.0,18.8,144.4,,10.6,
2022-02-25,,,18.8,144.2,94.2,10.5,13.4
2022-02-26,19.6,96.7,,144.0,94.2,10.5,13.4
2022-02-27,,97.3,,144.6,94.3,10.7,
2022-02-28,19.3,96.8,18.9,144.5,,10.9,14.3
2022-03-01,19.4,,19.2,,94.3,10.9,14.4
2022-03-02,19.5,,19.0,,94.2,10.5,14.0
2022-03-03,19.6,,19.1,144.2,94.5,10.5,14.1
2022-03-04,,96.6,,144.5,94.8,,14.6
2022-03-05,,,,144.6,,10.4,14.0
2022-03-06,,96.4,,145.3,95.0,11.1,14.6
2022-03-07,,96.7,18.5,,,,13.9
2022-03-08,,96.9,18.3,144.5,94.8,11.2,13.5
2022-03-09,19.1,96.9,18.4,144.8,95.1,,
2022-03-10,19.2,96.7,18.5,145.1,95.3,11.2,13.7
2022-03-11,19.3,,18.4,144.4,,10.8,
2022-03-12,19.5,96.2,18.4,144.1,95.0,10.8,13.3
2022-03-13,19.8,95.9,18.4,143.9,95.1,,13.1
2022-03-14,19.9,95.8,,143.8,94.7,10.5,12.9
2022-03-15,20.1,95.6,18.8,,94.6,,12.5
2022-03-16,,95.5,18.6,,,10.3,13.2
2022-03-17,,95.2,,,95.0,10.7,13.5
2022-03-18,19.5,95.0,18.4,144.8,,10.9,13.4
2022-03-19,,95.1,18.2,,96.0,,
2022-03-20,,,,145.7,95.7,11.4,14.4
2022-03-21,18.9,96.1,17.3,,95.3,12.2,
2022-03-22,19.3,97.2,17.7,,95.9,12.0,
2022-03-23,19.5,97.2,17.4,,95.9,,15.4
2022-03-24,19.3,97.5,17.5,149.4,,11.8,15.1
2022-03-25,19.1,97.4,17.6,,96.3,11.7,15.7
2022-03-26,,96.9,17.3,,96.1,11.8,
2022-03-27,,96.7,17.2,149.2,95.6,,15.1
2022-03-28,19.5,96.8,,148.8,95.6,11.4,14.6
2022-03-29,19.1,96.8,16.7,,96.0,11.8,15.2
2022-03-30,,97.1,,149.8,,12.2,16.5
2022-03-31,,96.6,16.4,,96.9,,17.1
2022-04-01,18.6,,16.4,,96.5,11.9,15.9
2022-04-02,18.6,,16.5,150.4,96.9,11.8,
2022-04-03,19.0,,,,,11.7,14.9
2022-04-04,,96.0,,149.3,,11.5,
2022-04-05,18.4,96.0,15.7,,,11.7,15.7
2022-04-06,18.5,,15.5,149.9,96.8,12.0,15.7
2022-04-07,18.5,,15.3,149.6,,12.0,15.6
2022-04-08,18.4,95.8,14.8,148.5,,,15.3
2022-04-09,18.6,95.1,13.9,,,,15.7
2022-04-10,,94.3,13.6,148.2,96.0,10.7,15.6
2022-04-11,19.0,,14.0,147.8,,10.3,
2022-04-12,18.9,94.1,14.7,148.3,96.4,,16.2
2022-04-13,17.8,95.5,,151.0,97.1,12.3,16.9
2022-04-14,,95.7,14.6,,,12.1,16.4
2022-04-15,18.1,,14.6,151.5,97.1,,
2022-04-16,18.2,94.4,14.4,151.4,96.6,11.9,
2022-04-17,,95.2,14.1,152.6,98.1,12.4,17.0
2022-04-18,17.7,,13.9,152.9,,12.8,
2022-04-19,,95.7,13.6,,99.0,,17.5
2022-04-20,17.8,96.0,14.3,,99.5,12.8,17.1
2022-04-21,17.4,96.2,,153.2,,,17.3
2022-04-22,17.7,96.5,14.1,152.5,99.5,11.8,16.4
2022-04-23,18.6,,,,100.0,11.5,16.8
2022-04-24,18.7,96.3,14.0,151.5,99.2,10.7,16.0
2022-04-25,17.3,96.6,15.2,152.3,99.9,11.6,
2022-04-26,17.5,96.5,14.7,153.0,99.5,12.0,
2022-04-27,,,14.3,,,,15.8
2022-04-28,18.5,95.8,14.3,152.8,99.2,,17.0
2022-04-29,18.2,95.7,,153.4,,,16.8
2022-04-30,,95.9,14.0,153.8,,12.1,16.7
2022-05-01,18.2,,,154.0,,,
2022-05-02,18.2,96.9,,,100.8,13.1,17.4
2022-05-03,17.8,,14.4,154.3,101.3,,17.6
2022-05-04,17.6,97.1,13.7,,101.0,,17.6
2022-05-05,18.4,97.3,13.8,150.4,,12.7,16.9
2022-05-06,,97.6,14.0,150.5,100.9,11.7,16.6
2022-05-07,,97.9,14.6,,100.8,,17.0
2022-05-08,19.6,,14.3,154.0,100.8,,16.4
2022-05-09,,97.1,14.3,151.9,,11.4,16.4
2022-05-10,,96.5,13.5,,100.8,12.1,16.6
2022-05-11,,96.7,,,101.0,12.2,
2022-05-12,,97.0,13.3,,,12.2,
2022-05-13,18.4,,13.3,151.4,101.0,12.1,
2022-05-14,18.3,,,,101.0,12.1,16.6
2022-05-15,18.3,97.2,13.7,,101.2,11.8,
2022-05-16,18.2,97.1,13.6,150.4,101.1,11.6,16.1
2022-05-17,,97.2,,150.5,,11.7,15.5
2022-05-18,18.4,97.1,13.8,150.6,101.3,12.2,
2022-05-19,,,13.2,,,12.8,17.2
2022-05-20,18.2,,13.1,,,12.3,16.6
2022-05-21,,96.8,13.4,150.4,,11.7,15.7
2022-05-22,18.2,,14.0,150.3,,11.5,
2022-05-23,18.6,,,149.5,100.5,11.1,
2022-05-24,18.9,96.9,,,100.5,,15.2
2022-05-25,18.7,96.4,13.7,149.4,101.0,,15.9
2022-05-26,,96.2,,149.9,101.2,12.2,16.3
2022-05-27,18.0,96.5,,150.2,,,16.1
2022-05-28,17.9,,13.8,150.0,101.8,11.6,16.2
2022-05-29,17.6,,14.4,150.2,,12.1,16.3
2022-05-30,,,14.5,,101.5,11.8,15.6
2022-05-31,18.4,,14.4,149.6,102.1,11.7,15.8
2022-06-01,18.4,97.2,14.3,149.7,102.3,,16.4
2022-06-02,18.5,,,,102.5,,16.5
2022-06-03,18.7,,14.8,149.3,102.0,,
2022-06-04,,97.5,15.3,,,,15.7
2022-06-05,19.3,96.7,14.9,147.4,100.9,10.9,15.5
2022-06-06,19.1,96.5,14.3,147.0,100.4,11.7,15.7
2022-06-07,,97.0,14.8,146.3,,10.3,14.5
2022-06-08,19.9,96.8,14.7,146.0,,10.4,
2022-06-09,,96.7,14.6,,101.2,,16.6
2022-06-10,19.7,96.2,14.7,145.4,100.2,10.3,15.6
2022-06-11,19.7,96.4,14.8,145.4,,10.0,
2022-06-12,19.5,95.5,14.0,145.2,100.9,9.9,
2022-06-13,20.2,,13.9,,,9.9,15.1
2022-06-14,19.5,,13.6,144.9,,9.6,15.3
2022-06-15,19.2,95.8,13.3,145.2,,,
2022-06-16,,,,143.4,100.3,9.5,14.9
2022-06-17,,94.1,12.0,143.4,100.7,,15.2
2022-06-18,20.3,,11.6,142.6,,8.7,14.9
2022-06-19,20.6,93.4,11.8,142.3,,,14.4
2022-06-20,20.2,94.6,11.5,145.2,100.7,10.7,15.4
2022-06-21,20.2,95.2,,,100.7,10.9,15.7
2022-06-22,,96.0,10.5,146.6,100.7,11.4,15.5
2022-06-23,20.3,95.9,,,100.6,11.3,15.5
2022-06-24,20.1,94.9,9.2,,100.4,11.5,
2022-06-25,20.1,95.2,8.8,,,,
2022-06-26,,95.4,8.5,145.6,100.2,,15.0
2022-06-27,,,8.8,147.1,101.1,12.6,16.1
2022-06-28,18.3,,,155.8,102.4,13.9,
2022-06-29,18.5,97.6,13.5,158.5,102.6,13.5,
2022-06-30,19.2,,13.6,157.7,101.9,,17.1
2022-07-01,19.5,,12.8,157.3,101.8,12.7,17.6
2022-07-02,19.5,96.6,12.2,,101.7,12.5,17.8
2022-07-03,19.2,96.9,,156.7,,12.4,17.4
2022-07-04,19.8,97.0,11.2,,,12.0,
2022-07-05,19.5,97.0,11.5,157.1,101.7,11.9,
2022-07-06,20.2,96.9,11.0,156.7,,,
2022-07-07,20.3,96.7,10.8,156.3,101.4,10.2,16.7
2022-07-08,20.4,96.5,10.1,,,10.0,16.6
2022-07-09,21.1,96.3,9.6,156.0,101.2,9.8,16.3
2022-07-10,21.1,,,,100.7,9.3,
2022-07-11,,95.1,9.0,156.0,101.0,8.9,16.0
2022-07-12,,94.3,,155.1,100.4,8.0,15.8
2022-07-13,21.5,93.6,8.6,,100.7,8.0,
2022-07-14,21.7,,,,100.6,8.0,15.9
2022-07-15,22.0,92.3,8.5,,100.4,,
2022-07-16,22.6,91.6,,153.4,100.2,7.7,15.3
2022-07-17,22.7,90.2,8.2,152.2,99.5,7.8,14.9
2022-07-18,22.7,,,151.8,,,14.7
2022-07-19,,,7.7,,98.8,7.9,14.8
2022-07-20,22.2,,6.8,151.0,100.7,,16.1
2022-07-21,,90.8,6.1,150.2,100.6,11.5,
2022-07-22,,,5.7,,,11.9,15.4
2022-07-23,22.0,91.9,4.8,153.2,100.7,14.1,16.2
2022-07-24,,,,154.2,100.0,,
2022-07-25,22.1,,4.1,,100.1,14.5,15.0
2022-07-26,20.9,93.6,,154.7,100.5,14.6,
2022-07-27,20.6,93.5,3.4,154.5,100.0,14.6,15.4
2022-07-28,,93.2,,,100.2,14.8,
2022-07-29,20.8,93.7,3.2,154.1,100.4,14.8,15.4
2022-07-30,,93.9,3.2,153.8,100.1,,
2022-07-31,22.2,,3.1,153.2,99.3,,
2022-08-01,22.7,,3.6,153.1,99.0,14.6,14.4
2022-08-02,,93.3,,,99.6,,14.4
2022-08-03,22.9,,,153.3,99.7,14.3,14.6
2022-08-04,,92.4,5.2,153.2,,14.0,14.3
2022-08-05,23.2,,5.8,152.8,99.5,13.7,
2022-08-06,23.5,90.8,6.2,,99.6,,13.9
2022-08-07,23.5,89.5,6.5,152.4,98.9,14.1,13.9
2022-08-08,23.8,88.3,,151.7,,,13.2
2022-08-09,23.8,87.9,,,99.5,13.4,
2022-08-10,24.1,,6.9,151.1,98.1,,
2022-08-11,24.2,86.1,7.1,,99.7,,12.6
2022-08-12,24.3,,7.3,,,13.1,12.2
2022-08-13,24.3,83.5,7.2,151.4,97.2,13.4,12.2
2022-08-14,24.2,82.9,7.4,151.4,95.9,13.4,11.9
2022-08-15,24.2,,7.0,,95.5,13.7,12.6
2022-08-16,24.6,,6.5,,94.6,13.1,12.4
2022-08-17,24.5,,,150.5,95.8,,12.7
2022-08-18,24.9,81.3,6.8,151.4,95.4,,12.9
2022-08-19,,80.5,6.7,152.4,94.7,,
2022-08-20,24.8,80.0,6.0,153.0,,,
2022-08-21,25.0,79.9,,,94.7,14.0,
2022-08-22,25.1,78.8,6.5,,,14.3,13.3
2022-08-23,,,,,94.2,,
2022-08-24,25.3,,7.1,,,14.4,
2022-08-25,25.2,77.7,,,,,14.8
2022-08-26,,76.7,7.1,,93.8,,14.9
2022-08-27,25.5,76.2,7.1,,93.4,14.0,15.2
2022-08-28,25.8,76.1,7.4,156.7,93.0,14.0,15.3
2022-08-29,25.9,75.7,7.9,,92.9,,
2022-08-30,25.9,75.1,7.9,157.9,,14.6,16.7
2022-08-31,26.3,74.8,,158.0,92.5,15.0,
2022-09-01,26.3,75.3,8.0,,92.8,,16.7
2022-09-02,26.1,75.7,,157.2,93.6,15.3,17.0
2022-09-03,26.8,74.8,,156.5,93.3,15.4,17.7
2022-09-04,26.3,74.6,7.0,,93.2,15.6,17.4
2022-09-05,26.3,74.9,6.9,,94.2,15.9,17.2
2022-09-06,27.0,74.5,7.8,156.1,,15.5,16.3
2022-09-07,26.8,74.0,7.2,157.2,93.6,,
2022-09-08,,,7.1,157.7,93.1,15.3,
2022-09-09,26.4,74.2,7.1,158.5,93.1,15.5,18.8
2022-09-10,26.8,,7.2,,93.0,,18.7
2022-09-11,26.9,73.9,,157.9,,15.4,18.6
2022-09-12,,73.5,,158.2,,15.1,18.7
2022-09-13,26.6,72.8,6.9,159.0,92.3,14.9,
2022-09-14,26.3,73.3,,,,15.5,
2022-09-15,26.4,73.6,6.0,,93.4,15.8,20.1
2022-09-16,26.7,73.1,6.5,,93.2,,20.2
2022-09-17,26.7,,6.3,160.8,93.1,,20.4
2022-09-18,26.6,73.6,6.2,,93.6,16.5,
2022-09-19,26.5,73.5,6.3,161.1,,16.3,21.5
2022-09-20,26.7,73.2,6.6,,,16.1,21.8
2022-09-21,27.0,,6.9,161.4,93.1,16.2,21.9
2022-09-22,26.5,73.9,6.4,161.6,94.4,16.1,
2022-09-23,26.2,74.5,6.0,,94.8,,21.4
2022-09-24,26.2,,6.1,162.6,94.7,16.0,21.4
2022-09-25,25.9,77.6,5.4,162.8,96.6,,22.1
2022-09-26,25.5,78.7,,162.4,97.0,,21.5
2022-09-27,25.3,,5.3,163.2,97.5,16.6,22.0
2022-09-28,25.5,80.1,5.0,,97.4,,22.0
2022-09-29,26.6,,4.5,163.4,98.0,,23.0
2022-09-30,27.3,80.0,4.7,163.1,,15.8,22.1
2022-10-01,27.3,80.0,,163.7,,15.9,22.4
2022-10-02,26.8,80.5,5.1,,,,
2022-10-03,27.5,79.7,5.9,164.7,96.5,16.1,22.7
2022-10-04,28.0,79.8,,164.7,,16.1,22.6
2022-10-05,28.1,,7.5,164.6,95.8,,21.5
2022-10-06,,82.5,,166.0,,,22.0
2022-10-07,,86.5,4.7,,99.7,22.8,22.8
2022-10-08,23.9,,4.4,174.6,,24.1,22.2
2022-10-09,,89.3,4.7,176.8,100.9,25.6,22.9
2022-10-10,,89.6,,176.1,100.3,25.3,21.7
2022-10-11,23.0,,4.9,175.7,100.3,,
2022-10-12,23.3,89.5,5.2,,,,19.8
2022-10-13,,,4.8,,,24.1,19.6
2022-10-14,22.5,,4.3,,100.3,24.2,20.8
2022-10-15,,89.8,,176.0,99.9,24.0,20.7
2022-10-16,22.6,,4.4,,100.1,,20.0
2022-10-17,23.1,89.2,4.6,175.5,99.5,23.1,19.9
2022-10-18,23.1,,4.8,,99.0,22.5,19.3
2022-10-19,23.2,89.0,4.3,175.5,,,
2022-10-20,23.3,89.0,,175.2,98.9,22.7,
2022-10-21,23.2,,3.6,,99.2,,
2022-10-22,,88.8,4.0,,99.5,,20.1
2022-10-23,23.4,,4.5,173.7,,,18.6
2022-10-24,23.7,,4.5,173.7,97.7,22.5,19.2
2022-10-25,23.6,88.1,,174.7,98.4,22.9,
2022-10-26,23.3,88.5,,176.9,99.1,,20.6
2022-10-27,,,,179.0,,24.3,21.2
2022-10-28,,,,180.8,99.4,,20.5
2022-10-29,22.9,,3.4,182.3,99.4,,19.7
2022-10-30,23.1,89.5,3.5,183.0,99.6,23.7,
2022-10-31,23.0,,3.5,183.2,,23.0,18.9
2022-11-01,23.4,89.3,,183.2,,,17.9
2022-11-02,,,3.6,183.5,99.4,22.4,18.0
2022-11-03,23.4,,3.6,,99.3,22.6,18.5
2022-11-04,23.6,89.6,3.4,184.5,99.4,,
2022-11-05,23.7,89.7,3.5,184.2,99.0,22.5,18.9
2022-11-06,23.9,89.9,3.3,183.9,,22.3,18.4
2022-11-07,,89.9,,,,22.5,18.8
2022-11-08,24.1,,3.1,184.0,99.2,,19.1
2022-11-09,,89.5,2.5,184.3,,,20.6
2022-11-10,23.8,90.2,,184.1,,,19.4
2022-11-11,,90.7,3.3,184.4,99.6,22.7,
2022-11-12,,90.7,3.3,184.8,99.9,22.9,19.2
2022-11-13,24.4,90.4,3.6,,99.4,22.9,19.7
2022-11-14,23.9,90.5,3.0,184.7,99.6,23.2,
2022-11-15,23.3,91.9,2.5,185.7,100.8,,20.1
2022-11-16,,92.1,,185.4,,23.8,19.8
2022-11-17,23.4,,,185.0,,,19.4
2022-11-18,23.4,92.4,3.0,184.8,100.3,23.5,
2022-11-19,,92.6,3.0,185.2,100.3,,
2022-11-20,,92.5,2.9,,100.2,23.1,19.4
2022-11-21,,,3.1,,100.1,,
2022-11-22,23.3,92.2,2.7,,100.2,,20.6
2022-11-23,23.4,93.0,2.8,,100.2,23.7,
2022-11-24,23.3,92.8,2.8,184.3,100.0,23.5,20.0
2022-11-25,23.3,93.2,3.1,,99.8,,18.7
2022-11-26,,93.6,,183.7,100.0,,18.3
2022-11-27,23.0,94.0,2.9,183.6,,23.5,18.7
2022-11-28,,93.9,,184.5,,,
2022-11-29,23.3,94.2,3.1,,,23.8,20.1
2022-11-30,24.2,95.4,4.3,184.4,,,20.0
2022-12-01,,95.3,3.5,184.1,101.0,22.7,
2022-12-02,23.3,95.0,2.5,183.6,,23.1,19.8
2022-12-03,23.1,95.0,2.5,183.5,100.6,22.8,19.9
2022-12-04,,95.2,2.7,,100.5,22.9,19.8
2022-12-05,23.2,95.5,,183.0,100.6,,20.0
2022-12-06,,95.3,2.3,182.7,100.7,22.9,19.9
2022-12-07,23.0,,2.1,182.5,100.7,22.8,20.1
2022-12-08,23.0,,2.1,182.4,100.6,,20.5
2022-12-09,,95.7,2.1,,,,20.3
2022-12-10,22.9,95.6,2.4,182.0,100.3,,20.2
2022-12-11,,95.9,,,100.6,22.7,19.9
2022-12-12,23.2,95.8,2.7,181.6,100.6,22.5,
2022-12-13,,95.8,,,100.9,,
2022-12-14,23.1,96.0,2.2,181.5,101.1,,20.5
2022-12-15,,,2.3,181.1,,,20.2
2022-12-16,23.2,,2.5,,,,20.6
2022-12-17,23.3,95.7,2.8,,100.5,22.6,20.3
2022-12-18,22.9,95.9,2.9,180.2,,22.7,
2022-12-19,23.0,,2.8,,100.5,,20.0
2022-12-20,23.3,,2.8,,100.1,,20.0
2022-12-21,,,2.8,179.2,100.5,,
2022-12-22,23.4,95.3,2.9,178.7,100.4,22.4,20.0
2022-12-23,23.5,95.8,3.1,,,22.5,20.1
2022-12-24,23.5,,3.2,178.7,100.8,22.7,20.1
2022-12-25,23.6,96.0,,178.5,,,20.0
2022-12-26,23.6,,,,100.8,23.0,20.2
2022-12-27,23.7,96.3,3.4,178.6,,,20.2
2022-12-28,,,3.5,,101.1,,20.4
2022-12-29,,,,,,,
2022-12-30,23.5,96.6,,178.2,101.5,23.2,
2022-12-31,23.5,96.7,4.0,177.8,101.3,23.2,
2023-01-01,23.4,96.9,,178.1,101.5,,
2023-01-02,,96.8,4.2,178.0,101.8,,20.2
2023-01-03,23.3,96.8,,177.7,101.6,,
2023-01-04,23.2,96.4,,177.5,101.5,23.0,
2023-01-05,23.4,96.5,4.3,177.3,101.5,23.1,20.1
2023-01-06,23.2,96.4,4.6,,101.6,23.1,19.9
2023-01-07,23.4,95.6,4.6,,,,19.6
2023-01-08,23.7,96.0,4.6,175.4,101.0,,19.3
2023-01-09,,96.2,4.7,175.5,,,
2023-01-10,23.5,96.4,,175.4,101.1,22.9,18.0
2023-01-11,23.6,96.3,,,101.2,,18.2
2023-01-12,23.5,96.4,,175.6,101.5,23.2,18.1
2023-01-13,,96.2,,175.1,101.1,23.0,18.5
2023-01-14,23.6,96.4,5.1,,,23.4,18.5
2023-01-15,,96.8,4.9,175.8,102.4,23.7,
2023-01-16,,96.4,,175.0,101.4,23.4,18.7
2023-01-17,,,,174.8,101.2,23.1,18.7
2023-01-18,,,,,,,
2023-01-19,,96.5,4.4,174.1,101.6,23.4,18.9
2023-01-20,23.1,96.4,4.6,173.7,101.3,23.1,18.7
2023-01-21,22.9,96.6,4.8,174.0,101.4,23.4,
2023-01-22,,96.7,,174.1,,23.7,19.0
2023-01-23,,96.7,,174.2,101.8,23.9,19.2
2023-01-24,23.0,96.7,,173.7,101.7,23.7,19.1
2023-01-25,23.2,96.5,,173.5,102.1,,19.3
2023-01-26,23.0,96.0,4.2,,101.7,23.3,19.3
2023-01-27,23.1,96.2,4.7,172.7,101.5,23.2,19.1
2023-01-28,,96.1,,171.7,,23.0,18.9
2023-01-29,23.2,95.9,,172.0,101.4,,
2023-01-30,23.0,95.8,,,,,19.0
2023-01-31,,95.9,5.4,,101.6,23.2,18.9
2023-02-01,23.0,95.9,,171.7,101.5,23.6,19.1
2023-02-02,23.0,96.4,6.3,172.8,,,19.5
2023-02-03,,95.8,6.2,172.1,101.8,,19.4
2023-02-04,23.1,95.7,5.9,172.0,102.1,24.1,19.5
2023-02-05,22.8,95.4,,172.1,102.1,24.1,
2023-02-06,,95.6,6.2,171.7,101.7,24.0,19.4
2023-02-07,23.2,,6.3,,101.6,23.9,19.6
2023-02-08,23.3,94.9,6.3,171.2,101.1,23.8,19.4
2023-02-09,23.0,95.3,,,101.3,,19.0
2023-02-10,,95.4,6.5,171.0,,,
2023-02-11,23.2,95.3,6.7,171.2,101.5,23.7,
2023-02-12,,95.5,6.7,171.2,,23.8,17.7
2023-02-13,23.1,,6.8,,102.0,24.1,17.9
2023-02-14,23.4,95.4,,171.1,101.8,23.5,17.2
2023-02-15,22.8,95.5,6.9,171.7,102.6,24.5,
2023-02-16,,95.4,,171.4,101.9,,17.4
2023-02-17,,95.7,7.0,,101.3,23.8,
2023-02-18,22.9,95.4,7.1,171.2,101.6,24.3,17.9
2023-02-19,,,6.6,,101.4,24.3,17.9
2023-02-20,22.9,95.3,,172.7,,,18.5
2023-02-21,,95.3,7.3,,101.2,24.3,17.4
2023-02-22,23.3,,6.8,173.0,101.4,24.2,17.7
2023-02-23,22.8,,7.1,173.4,101.9,24.3,17.8
2023-02-24,,95.8,6.9,173.5,101.9,,
2023-02-25,22.9,96.1,,173.3,101.6,,
2023-02-26,,,7.6,173.7,101.8,24.4,17.9
2023-02-27,22.6,95.4,8.0,,101.4,24.3,17.7
2023-02-28,22.9,96.1,7.3,173.3,101.6,24.2,17.4
2023-03-01,22.6,95.4,7.9,173.5,101.4,24.6,18.1
2023-03-02,22.7,95.1,,173.7,,24.6,
2023-03-03,22.8,95.2,7.9,173.4,,24.4,18.3
2023-03-04,22.9,94.9,8.3,,101.0,,17.4
2023-03-05,22.7,,,172.7,101.7,,17.8
2023-03-06,22.7,,8.5,172.7,101.6,,17.6
2023-03-07,22.4,,8.0,173.8,102.0,,18.6
2023-03-08,,96.5,,174.5,,24.1,
2023-03-09,,96.9,7.4,,101.2,22.4,18.3
2023-03-10,21.9,,7.9,174.4,101.7,,
2023-03-11,22.1,96.8,7.4,174.9,101.5,22.1,19.0
2023-03-12,22.2,96.6,7.5,,,21.8,18.9
2023-03-13,21.7,,,175.4,,21.6,18.9
2023-03-14,21.5,96.4,7.9,,,21.4,18.6
2023-03-15,,95.8,7.8,,,20.9,
2023-03-16,22.4,,8.8,175.0,101.6,20.5,18.3
2023-03-17,22.5,95.0,,,101.8,,19.0
2023-03-18,22.3,,8.8,,101.5,20.7,19.0
2023-03-19,22.1,,,175.4,,20.6,19.1
2023-03-20,21.9,95.4,8.8,176.3,102.6,21.2,
2023-03-21,,95.2,,175.8,102.1,20.8,
2023-03-22,,,,175.6,,,
2023-03-23,22.1,94.4,8.7,,,20.6,19.6
2023-03-24,22.2,94.1,8.5,175.1,101.6,20.6,
2023-03-25,22.0,,,175.0,101.4,20.6,19.3
2023-03-26,22.0,,8.9,,102.1,,19.6
2023-03-27,21.7,95.3,9.0,175.5,102.3,20.9,19.6
2023-03-28,,94.9,9.3,176.1,,21.1,
2023-03-29,22.0,94.4,9.2,175.8,,20.7,19.5
2023-03-30,21.8,93.8,9.3,,101.6,20.1,
2023-03-31,21.6,93.2,9.3,174.9,,20.1,
2023-04-01,21.7,,9.4,,101.1,19.7,
2023-04-02,21.9,,9.6,174.6,101.5,,18.4
2023-04-03,22.0,91.6,9.6,,101.4,,18.9
2023-04-04,21.9,,9.0,176.1,102.2,21.5,19.5
2023-04-05,22.5,96.0,8.8,176.5,101.1,21.8,
2023-04-06,22.5,96.2,9.0,,101.6,22.3,
2023-04-07,,,9.6,177.9,101.7,22.4,20.5
2023-04-08,22.3,,9.9,178.3,102.0,22.2,
2023-04-09,,96.4,9.7,178.0,101.8,,20.6
2023-04-10,22.3,95.9,,178.3,,,
2023-04-11,22.2,95.2,9.6,,,21.0,20.3
2023-04-12,,94.4,,,101.8,,20.7
2023-04-13,22.4,93.3,,177.4,,,21.3
2023-04-14,22.3,92.8,9.6,177.9,,21.3,
2023-04-15,22.1,,,177.0,101.2,,21.3
2023-04-16,22.0,,,176.7,101.0,21.0,
2023-04-17,22.1,,9.5,177.7,101.7,21.4,
2023-04-18,22.5,90.4,,177.4,,20.7,21.7
2023-04-19,22.1,92.7,9.0,,101.2,20.9,21.3
2023-04-20,22.0,,,,102.0,21.0,
2023-04-21,22.4,,,178.4,101.3,,
2023-04-22,,86.8,9.6,,100.9,21.0,21.6
2023-04-23,,87.7,9.5,178.4,100.9,21.1,
2023-04-24,,88.6,9.1,178.7,,21.9,22.3
2023-04-25,,89.1,9.6,179.5,101.9,,22.2
2023-04-26,22.0,92.2,9.3,176.7,101.0,21.0,20.5
2023-04-27,22.1,91.2,9.5,177.7,,21.4,
